track_id;artists;name;popularity;release_date;release_date_precision;speechiness;instrumentalness
6RX21hsWirOPcSKApbToUU;Vianney;Je te déteste;0;2014-10-20;day;0.105;0.0
34KymIkd2j5vYdDY330OXy;Patrick Fiori;Peut-être que peut-être;34;2010-09-27;day;0.0282;0.0
0Gx1qO2ajpILRQ1QyowcAX;Tina Arena, Duck Blackwell, P. Guardiani;Aimer jusqu'à l'impossible;32;2009-03-26;day;0.063;1.41e-06
5jBbcotUWkHhcCGTYP0J5O;-M-;Le Roi Des Ombres;0;2009-01-01;day;0.0319;0.00812
0dNO0LwM9BnpoILdF6IAO2;Charles Aznavour;Mourir d'aimer;0;1971;year;0.0329;0.000743
52op1vAuHGc0DLLhexfbUw;Fréro Delavega;Sweet Darling;50;2014-01-01;day;0.027;0.0
3IbyiuwECZ6IIvtDC0dyFt;Dany Brillant;Suzette;0;2002-05-07;day;0.192;0.0
11jo35p789bM78wgXtl6Fx;Julien Clerc;Si on chantait;0;2010-03-26;day;0.122;0.00257
2SbsqMPUFSA0WhDpC1Smdo;Ben L'Oncle Soul;Être un homme comme vous;0;2013-01-01;day;0.153;6.27e-06
00YGCgT3I93nmiipWK0zMw;Gérard Lenorman;Si j'étais président;31;1980-01-01;day;0.23;0.0
3SchwJ46gWL1NaGJsIfoiN;Olivia Ruiz;J'traine des pieds;0;2005-01-01;day;0.0327;0.0783
0RxReeVQgc3coqIVTvWaoG;Sacha Distel;L'incendie à Rio;34;2014-11-15;day;0.0888;0.0
0vAJGRXLYAFS0U2MlFbv4E;Laam;Petite sœur;41;2012-12-18;day;0.0504;0.0
4tJQ62Ppn1jUokC8xhNZgR;Hugues Aufray;Adieu monsieur le professeur;0;2007-01-01;day;0.0269;0.0
4r9u9QK7KOEXgOmt3hs57g;Anggun;La neige au Sahara;44;1997-09-17;day;0.0491;0.000752
5rg6jVjcRlnifV86hAA6ro;Soprano;En feu;0;2016-10-14;day;0.351;0.0
4FpA7X9xYFYHVvhmTgcJhb;Serge Gainsbourg;Le poinçonneur des Lilas;46;1958-01-01;day;0.179;0.0
7tDAgkGShvMw65lD0G9xAz;Bénabar;Maritie et Gilbert Carpentier;17;2007;year;0.0389;8.7e-06
2tiExMMP0mxiTL0EdNlZ1S;Thierry Pastor;Sur des musiques noires;33;1985-01-01;day;0.0379;5.59e-05
0jBF6eMIxGjlrZP7J4HG0q;Eddy Mitchell, Maryline Moine;Et la voix d'Elvis;0;2017-11-10;day;0.0529;0.00188
0DvYolAH0Gl3F12BbXiw1v;Eddy Mitchell;Il ne rentre pas ce soir;23;2013-01-01;day;0.0309;0.0
4apphyyFpJDkSGLM7SRsOZ;François Feldman, Joniece Jamison;Joue pas;34;1996-01-01;day;0.0464;0.00917
5TTfQvVwzlsatGExuQOFCC;Fréro Delavega;Le coeur éléphant;49;2015-10-26;day;0.0292;0.000181
1DFEkcbbya4LCNvam297E7;Daniel Balavoine;L'Aziza;42;2008-01-01;day;0.0323;7.48e-05
4GckqlNhGODgVeV0UECe5Y;Carlos;La cantine;11;2004-01-01;day;0.0362;1.62e-05
1ZFH8eV5Dh8E6N8bipV8vT;Amel Bent;Où je vais;48;2009-12-04;day;0.0618;0.0
61cGgWdZd0ZlJgRu9ccLL7;Zazie;Des rails - Edit Single;0;2008-01-01;day;0.0331;7.94e-05
4c09RSf8d6djYaA7eULKqJ;Les Rita Mitsouko;Le petit train;32;1988-11-01;day;0.0378;0.0316
7g29VWCRJyu03tfxkLZ9Gq;Céline Dion;Tout l'or des hommes;32;2005-10-04;day;0.0268;0.0
0wZMeyd5jjSuYq2AJLZOV2;Claude Dubois;Le blues du businessman;34;2011-05-16;day;0.0462;0.0
5D1bPGEwDqyj2vgh9PfYjP;Johnny Hallyday;La musique que j'aime;0;2015-12-18;day;0.0579;0.000122
7DuyCEx0M7z5SEwT6imJjn;Michel Delpech;Le Loir-et-Cher;0;2004-01-01;day;0.0316;3.82e-06
4neKxyGXsjjmKJTMRrJLBO;Pierre Groscolas;Lady Lay;0;2014-10-06;day;0.0421;0.0
1oHGRwHiLVE4LLkwy9emld;Alain Bashung;Gaby oh Gaby - Remix 1991;0;2000-01-01;day;0.0355;0.0142
7gQMwHKdFGyvaOhyZTujjh;Claude François;Toi et moi contre le monde entier;16;2007-11-05;day;0.033;2.17e-06
4AQY4aEpaZeL9WIU5tvD8k;Soldat Louis;Du rhum des Femmes;35;2006;year;0.0332;0.0
416pK3e4noKGynYRvbB7nc;Blues Trottoir;Un soir de pluie;37;1989;year;0.0448;9.22e-05
4l9fRnSDAn1aeNcMl5N7rE;Mozart Opera Rock;Le Bien qui fait mal;47;2009-04-15;day;0.0479;0.0
6FwclUTZAqg7aijFFCDtZI;Jean-Louis Aubert;Temps à nouveau;40;1992;year;0.0422;0.0462
0xCWuxvVaWKl15vFrCMFkG;France Gall;Babacar - Remasterisé en 2004;43;1987;year;0.032;0.000789
4Kg2RzrZPya3DFBSFCXV4V;Bénabar;Y'a une fille qu'habite chez moi;15;2007;year;0.111;0.0
4KakIOQV3eTARd3zMKjkmb;Étienne Daho;Week-end à Rome;0;1983;year;0.0469;0.707
3L8UbB0GO2SxYyOcSVmuQe;Louane;Je vole;0;2015-03-02;day;0.0517;0.0
4XguFCQNeBYU4IrGQXr51I;Catherine Lara;Nuit magique;0;2004-01-01;day;0.0286;0.0
0ismxPGox1jCxN8TP6Tcgj;Carlos;Le bougalou du loup-garou;7;2004-01-01;day;0.0859;6.62e-05
1AoxoQ2r5LK3Hh39fwTl4D;Yannick Noah;Les lionnes - Live;19;2002-09-30;day;0.0463;2.3e-05
5DwbrhdKbySbsXOo1zPlgG;Gilbert Montagné;Les sunlights des tropiques;0;2001-01-01;day;0.0415;1.96e-06
2mnU9Md8ndOVULjtXPBjaW;Jane Fostin;La taille de ton amour - Who Do U Love;26;1996;year;0.0756;0.0
4Ye4ePmXmKemxPp1Cs0Mgw;Fernandel;Félicie Aussi;35;2007-01-01;day;0.0915;0.0
4X62FU78L3UAPtZvX4rWOD;Nolwenn Leroy;Nolwenn Ohwo !;0;2005-01-01;day;0.0303;0.000192
0ROmCVFooiGJNKu6rQFldq;Joe Dassin;Dans les yeux d'Emilie;36;2010-06-28;day;0.0676;0.00174
513QSZgdQv3kDdMQ5fWZ7s;Joe Dassin;Il etait une fois nous deux;32;2010-06-28;day;0.0305;2.89e-05
5a7JIlxx6gNNRfMn8ZqnkH;Lara Fabian;Immortelle;40;2001-08-28;day;0.032;6.28e-06
7MftGyYu8eR23Qr86PJhu5;Thomas Dutronc;Comme un manouche sans guitare;0;2007;year;0.317;1.12e-05
1oYBDCV6FgdaP4cH0K1d0r;Zebda;Tomber la chemise;0;1998-01-01;day;0.0368;5.02e-06
2LhPSrXDAH43OAo7hRSOsb;Gérard Lenorman;La ballade des gens heureux;51;2004-06-10;day;0.047;0.0
0sE8nY6Ja7aTszfhsx1cFv;Niagara;Tchiki boum;0;1986-01-01;day;0.0528;0.0
6lZZEwRROdTueH0WluDgHd;Jenifer;Ma révolution;41;2004-06-28;day;0.0295;0.0
2IvsJEIjx8fWfkTWDCuEYm;Julien Clerc;Laissons entrer le soleil;0;1998;year;0.0594;0.0
10WVbcMuM8azCxKzNSsKO0;Richard Anthony;A présent tu peux t'en aller;20;1993;year;0.041;0.0
1jqPqJ2omEYDi7xSdPhZ9B;Sylvie Vartan;La Maritza;0;1995-01-01;day;0.0313;1.14e-06
4GmA8hKXlPIuKQaE5770jI;William Sheller;Dans un vieux rock'n'roll;0;1976-01-01;day;0.0379;0.0
4p8LLP7A92i8NjfbXqt0sM;Brigitte Bardot;Harley Davidson;0;2007-01-01;day;0.0666;7.57e-05
2v6Mrqu1RlEdLxQqJaYOsu;Marc Lavoine;Je Descends Du Singe;0;2012-01-01;day;0.0319;0.00721
5qrVEJLwzDbASSVcfpMJO4;Céline Dion;Prière païenne;52;1995-04-03;day;0.0358;0.0
4hlJls8uc66uKy0dO2coxy;Johnny Hallyday;Gabrielle;0;2008-01-01;day;0.0421;0.0
1nTlOM0148NqkZ72KqzxKL;Bénabar;Le dîner;22;2007;year;0.0595;0.000644
3GfwrC6glVXQSAqHV8UuUk;Les Enfoirés;La chanson des Restos - Live;0;2017-03-31;day;0.0638;6.18e-06
7JYkkbaoSaIC7GFc8lD5UU;Charlelie Couture;Comme un avion sans aile;0;1981;year;0.0303;7.37e-05
20eBaxqAuFPdtI8HHBEI2T;Claude François;Comme d'habitude;0;1997-01-01;day;0.033;0.0
4J5yTPqkuu1IcTVe2ES6a1;Indochine;Tes yeux noirs;44;1991-10-28;day;0.0351;7.04e-05
6yH5Nm8iMRlMKhXBw7dXAo;Michel Sardou;La java de Broadway;0;2004-01-01;day;0.0355;0.0
18e8URiwd5tGPrOcdt327m;Karine Costa, Paolo Domingo;Ce rêve bleu;33;2009-01-01;day;0.0312;1.12e-06
6bXh9Y7GOJxFVhTpXoF3vC;Philippe Katerine;La banane;0;2010-01-01;day;0.0443;0.0
4hPYBjdP0HmI2ciI4LqQOL;Ottawan;D.I.S.C.O - French Version;0;2011-07-25;day;0.0737;0.000221
2TLebQ58aLdw6cHSw0KH5B;Annie Cordy;"Ça ira mieux demain - Extrait de la comédie musicale ""Nini la Chance""";26;1998-08-24;day;0.0424;1.24e-06
6DXazvidTcZ7Nx78cm5hZE;Mike Brant;Laisse moi t'aimer;33;2006-07-07;day;0.0278;0.0
0SwrpK6ZkaoGvBrdbrklFh;Lynda Lemay;Les Souliers verts;31;1998-02-10;day;0.0764;0.0
4Kt1GvCKseY0oJchEIAaZI;Michel Berger;Les princes des villes;39;2002-07-09;day;0.051;0.000873
028ekPxkAvWUgudonM5E0C;Michel Fugain;Les Sud Américaines;25;2013-09-30;day;0.031;1.29e-05
6A69WHMDEB8A0gByU12iXT;Michel Fugain, Anaïs Delva, Sophie Tapie;Viva la vida - Love Michel Fugain;25;2017-05-12;day;0.0654;0.0
7ztthufbxD5mXFwYTi29gx;Niagara;Assez;0;2002-01-01;day;0.0364;0.0
3Tz8DBMEfETjKxKOiKDuEb;Vincent Delerm;Tes parents;0;2002-04-30;day;0.0496;7.22e-06
1kxONE9OsSyslEeXqIt3Bp;Fabienne Thibault;La complainte de la serveuse automate;0;2011-11-01;day;0.0348;3.3e-06
3lAMPXdPwVwpEyamMRM6tM;Patricia Kaas;Quand Jimmy Dit;0;1988-01-01;day;0.0769;0.0
22EyIXLmzkMT8fB4a9M8x2;Patricia Kaas;D'Allemagne - Version Courte;0;1988-01-01;day;0.0347;2.22e-06
4ZRkNH8p4XBZZHU4eBTGob;Philippe Katerine;Louxor j'adore;0;2005-01-01;day;0.0441;0.000272
7bQQ364T294Y8VHfdQFhuo;Véronique Sanson;Bernard's Song (Il n'est de nulle part);10;2015-02-02;day;0.146;0.00549
7jeK414Hj68dYeLzEUVGe8;Vivien Savage;La P'tite lady;40;2009-11-27;day;0.0766;2.43e-05
5Y0JZ2dN7mhTPdcNclvALj;Grégoire;Rue des etoiles;52;2008;year;0.0249;0.0
6K2lAnetZihOmsPba4HWvh;Louisy Joseph;Assis par terre;22;2008-02-25;day;0.0961;0.0
3ZyIhkWiB1JKdiD9lVel6w;Michel Legrand, Anne Germain;Recette pour un cake d'amour;18;1997-11-02;day;0.0332;0.0
3Dp54yYXiRL1Hpnozd2FSM;Bénabar;Paris by Night;31;2014-08-25;day;0.119;0.0
4Qt1Kd7ANsmGlF4BzdEg6N;Keen' V;Ma vie au soleil;0;2012-07-03;day;0.0408;0.0
3hRQwYgq9RnJOyZ36qFhqH;Catherine Deneuve, Serge Gainsbourg;"Dieu fumeur de havanes - BOF ""Je vous aime""";0;2011-01-01;day;0.0371;0.000248
68bpV3F087WmitP83Aghnq;Charles Aznavour;Tu t'laisses aller;0;1960;year;0.0392;0.0
5QJZ7tGZxE2azr1JiskwIw;Le Grand Orchestre du Splendid;La salsa du démon;41;1997-01-01;day;0.0897;0.0
2c9D3D8RX1WYyw7c0fgG3S;Pascal Obispo;Millésime;0;2013-01-07;day;0.0358;0.000318
6qRtGgBy2k4Pg9qQbOSyzF;Étienne Daho;Duel au soleil;0;1986;year;0.0302;0.0594
18dwyNRkzzggWGBPWKH5Uh;Yves Montand;À bicyclette;46;2007-01-01;day;0.0598;2.36e-05
3CjDM7AvOgMLBBaKx0zheB;Édith Piaf;L'Homme à la moto;34;2013-08-05;day;0.288;0.0
6wKjE3MUATWp50BP22ENR1;Michel Berger;La groupie du pianiste;41;2002-07-09;day;0.0306;0.0115
7i5VPfSlyEkBbv9DM3sA62;Michel Fugain;Attention mesdames et messieurs;23;1996;year;0.112;0.0
35w6SIcLikW90LarP97BYF;Dalida;Le temps des fleurs;0;2017-01-06;day;0.0243;0.0
5rcSaj9lkmfyaTpRUsD36E;Florent Pagny;Chanter;0;1997-01-01;day;0.0345;2.72e-06
2vCanrevSt9P1VWP6clnL7;Daniel Balavoine;Quand on arrive en ville - Live à l'Olympia / 1981;21;2008-01-01;day;0.359;0.0
2Ce8gzTkfh3n0OtCXv6XCN;Vianney;Dumbo;0;2016-11-25;day;0.0669;0.0
2kO3oQjf9V0hqfz3AO3hye;Axelle Red;Le Monde Tourne Mal (Radio edit);0;2015-12-18;day;0.0271;0.000218
46InkqXyaAMaJI9f2vFfKH;Jacques Brel;Les remparts de Varsovie;0;1977;year;0.0953;0.0
5fbHXCAmRwsvlKBOKFDldp;Jacques Brel;La valse à mille temps;0;1988-01-01;day;0.14;0.0
1jA7QLC5cFedeKOlLyAdEX;Claude François;Bélinda;30;2004-09-13;day;0.0885;9.97e-06
67SiiKWtMJYkM0UsToXLs8;Kyo;Ton mec;25;2017-09-15;day;0.0378;7.16e-06
2VfEGjXmGTgOH8VYSGqt4e;Patricia Kaas;Mon mec à moi;0;1988-01-01;day;0.0447;0.0
50tmSBLbNVXMf7XDlViN00;Hélène Rollès;Je m'appelle Hélène;29;1993-08-30;day;0.0258;0.039
4HtWxqYL3b23v17TP4nZi9;Pascal Obispo, Lionel Florence, Patrice Guirao, Pablo Villafranca;La peine maximum;9;2016-10-04;day;0.0295;0.0
1koB8lGGHaNlqdwwn9IPHj;Marc Lavoine;Le parking des anges;30;1984;year;0.0369;2.58e-05
0dDkQwJjBJnQ9SknaezMXv;Patrick Sébastien;Le petit bonhomme en mousse;0;2017-06-30;day;0.029;0.0
2KIxcNeumXlTgq5hr401xA;Alain Chamfort, Keren Ann;Comme Un Géant;0;2012-01-01;day;0.042;0.00429
4HozUXl6zBE8uhi8pj1wca;Mike Brant;Rien qu'une larme;30;1995-03-22;day;0.0325;2.61e-06
3f0hwRtBDyzfVMShshwLHi;Pascal Obispo;L'important c'est d'aimer;0;2013-01-07;day;0.0284;0.0
1PsIrRP2uFd4J2Kd6BETPE;Céline Dion;Ziggy (Un garçon pas comme les autres);40;2005-10-04;day;0.0339;0.0
1ARsdCnU7XR111X93Iz6NW;Lara Fabian;Si tu m'aimes;19;2015-04-28;day;0.029;0.0
47IaFTwoFbuMJd2sL1ZfMt;Claude François;Le lundi au soleil;31;2004-09-13;day;0.036;0.0
23yiXmVIRcQqIsP3IhtjYN;Daniel Balavoine;Lucie;18;2008-01-01;day;0.0423;0.000409
2WdJqmvRioVFYLXIEHcQb9;Black M;Je suis chez moi;27;2016-07-22;day;0.0493;0.0
7BhLpH8S1p1Mp3GjImwfuq;Les Enfoirés;Ici Les Enfoirés - Radio Edit;0;2009-01-01;day;0.0339;0.0
05GcBfZY8Zno2DkWToHyIw;Daniel Guichard;Mon vieux;0;2000-01-01;day;0.0371;0.000936
3fDbN5wp5Er3Jvv063UxOm;Michel Berger;Celui qui chante;26;2002-07-09;day;0.0534;0.00074
7KplheP752ir5ljpAArd00;Keen' V, Lorelei B;La vie du bon côté;0;2013-01-01;day;0.0453;0.0
67QQ4Giy1wEX6FqtqY3mPN;Yannick Noah;Donne-moi une vie;32;2006-10-13;day;0.125;0.0
0ndln0GEXxhuwj3sVzFqXO;Joyce Jonathan, Vianney;Les filles d'aujourd'hui;0;2016-02-05;day;0.0318;0.0
2XK2R8ElT2woHH2tfn6PgJ;Francis Cabrel;Je l'aime à mourir;46;2007-04-04;day;0.032;0.0
4JhUljpTRmzjzlXGXNpt76;Alain Bashung;Vertige de l'amour;51;1981;year;0.0277;0.43
1AanKKDGpeZJIUihUZgtOp;Arcadian;Ton combat;0;2017-04-14;day;0.177;0.0
1QyXwLTYF4UMuQpBkdCuaA;Élodie Frégé;La Ceinture - Radio Edit;0;2006-01-01;day;0.0298;6.38e-06
1RWLf7lvHgr5CkhRBCkvsi;Serge Lama;Femme femme femme;22;2007-01-01;day;0.0332;0.0
61QcVtYcnMJxzHfdUBhEE7;Céline Dion;Parler à mon père;38;2012-10-30;day;0.0519;0.0
4k4RrUdFzoWtKojUSkPgSZ;Johnny Hallyday;Sang pour sang;0;1999-01-01;day;0.0239;3.07e-06
5HMUTLUUuL7JkwjjRW1bVg;Laurent Voulzy;Le soleil donne;38;1989-05-11;day;0.062;0.00153
1IsYgxPzYd4cBB2qMGZ1mG;Jean Ferrat;La montagne;49;2010-01-01;day;0.0312;0.00885
2WhBy4HkaVct8Poy2yc3x7;Christophe Willem;Berlin;28;2009-08-24;day;0.0325;3.5e-05
7nWMVmzfodNQ5Ezj29yJ3S;Thierry Pastor;Le coup de folie;45;1982-01-01;day;0.0543;0.0
3phYVTY8v1h8dbNoQunpm3;Pierpoljak;Je Sais Pas Jouer;0;1999-01-01;day;0.07;0.0
6gxAtiXmqiXRQpks0MB9zR;Claude François;Le chanteur malheureux;24;2004-09-13;day;0.0328;7.08e-06
6rKfNtQXIXfykBfQDuXcSi;Claude François;Belles belles belles;0;2007-01-01;day;0.045;0.0
06r4RVjE8HIP3CAnHgelsj;Mano Negra;Pas assez de toi;48;1989-05-02;day;0.0301;0.0
1XWXJ87le6USo78WWF2U8i;Jacques Brel;Quand on a que l'amour;9;2016-12-23;day;0.0393;0.00418
5QcRcfnQW7ZizZNbuDGGVg;Mozart Opera Rock;C'est bientôt la fin;45;2010-09-20;day;0.0311;7.91e-06
6askNd1HGYepJQaWF1A2yN;Soprano;Mon précieux;21;2017-09-01;day;0.0485;0.0
1YXH5a44usvJyNKeMt8NMo;Rose Laurens;Africa;42;1982;year;0.0355;0.0
40XiZKcw56Ibpf3FAuCoUh;Les Enfoirés, Carla, Lisandro Cuxi, Lou, Alexander Wood;Un jour de plus au paradis;0;2017-12-01;day;0.0286;1.39e-06
5zIqC3Lqu4Q9vnRHL6xKq3;Corynne CHARBY;Pile ou face;28;2011-10-17;day;0.0541;9.08e-05
0TFeZb3LZoGtHWfy0I0p9m;Lorie;Sur un air latino - Radio Edit;22;2005-04-04;day;0.0454;0.0
3OTIvSceJJLUpdPar74GyZ;Florent Pagny;Châtelet Les Halles;0;2000-01-01;day;0.0292;0.106
5vDlpzk8GhV9Dat1mHmtdq;Yves Montand;Les grands boulevard;1;2014-01-08;day;0.263;0.0
1uRgahyBkqcXAnXA6BCUzg;Cœur De Pirate;Golden Baby;39;2011-01-01;day;0.0572;0.0
48N4BPEyIfj9kkTbHgXr0M;Véronique Sanson;Comme je l'imagine;33;2001-10-30;day;0.0452;0.0
5iJGhjZWcsqbaHktCZkxHC;Jean-Jacques Lafon;Le géant de papier;49;2009-11-30;day;0.0289;1.32e-05
0pEXuYlgpRa3bsnnVn6sXa;Regine;Les p'tits papiers;21;2015-10-30;day;0.0342;0.0
6MShyf3EUHqQ04kJzovIni;Indochine;3e sexe;47;1985-12-10;day;0.0414;0.00137
2YJH84PlmwmlfoUlxA9tnd;Isabelle Boulay;Un jour ou l'autre;29;2000-08-28;day;0.029;0.00212
5yG39HjfJHNFN38X6OeuW2;Ottawan;Haut Les Mains;0;2011-07-25;day;0.041;0.000368
7i4WaTC7Xp6SY49aCdcVia;France Gall;Poupée de cire, poupée de son;0;1992-01-01;day;0.0307;0.0
7gw1kVK4zjpIEHeC5rJO09;Thierry Hazard;Poupée psychédélique;34;1990-11-23;day;0.041;0.0
1s1zJKSaWN31sPifwJ5Vfi;Felix Gray;La gitane;30;2010-11-07;day;0.0462;0.0
2xNS84gdcXQAW42gC2LBW4;Johnny Hallyday;Le pénitencier;0;1964;year;0.0323;0.0
4vP4eM7kY0nCARQXpwkQ5b;Jenifer;Tourner ma page;0;2007-01-01;day;0.0327;0.0
2s50r9eeC599dNSnfvJ192;Gérard Blanc;Une autre histoire;0;2003-06-01;day;0.0329;5.8e-06
0sprp4BThsn5FfONFvtEOz;Bigflo & Oli;Dommage;0;2017-11-03;day;0.178;0.0
4i3vgtvtoxbDkrlZ43gT9C;Eddy Mitchell, Serge Gainsbourg;Vieille canaille;18;2013-01-01;day;0.139;0.0
32tFrfoEXxvkKeGY4UkykM;Zaz;On ira;0;2013-11-15;day;0.201;0.0
2f7IFANgbXsqoxEfSRpNE5;Étienne Daho, Dani;Comme un boomerang;40;2001;year;0.0382;0.93
7DQuLK9j0AQCkg3Q8MLt4N;Julien Clerc;Coeur de Rocker;34;2016-11-18;day;0.0306;0.00356
6iF0X8HiKXrxzdGx93tP7Y;Michel Berger;Diego libre dans sa tête;23;2002-07-09;day;0.0408;0.00364
6vRS4UdHgO7xNKDFWcFlO6;Dalida;Mourir sur scène;30;2004-02-16;day;0.0475;0.0
4q86yMq5TCgVe0c3DhP9OS;Gérard Blanchard;Rock Amadour;0;2000-01-01;day;0.0441;0.0
7ooXNiHvxOaVJ8Bfb4hnic;Salvatore Adamo;Vous permettez Monsieur;44;2009-01-01;day;0.0423;0.0
4mULobYZVEEp5bBKib9th2;Jean-Louis Aubert;Alter ego;50;2008-12-05;day;0.0271;0.00409
6iQKELAJZlLXPrWUGVJr3Q;Daniel Balavoine;Vendeurs de larmes;0;2015-12-11;day;0.0446;0.0
2HBeYwjvjb4pifQ9h1SRp1;Kaolin;Partons vite;34;2006-09-25;day;0.0421;1.24e-06
5VbiKvJe6KwSPuOCbI2Az8;Pierre Vassiliu;Qui c'est celui-là ?;33;2003-01-01;day;0.0449;0.0
4xHEMED78hR1JguUt2FmmX;Jenifer;J'attends l'amour;38;2002;year;0.0265;1.45e-06
6llUGYZX79GD66Tr54yGm5;La Compagnie Créole;Bons baisers de Fort-De-France;19;2011-07-25;day;0.0387;0.0
2C2plcQ9V07Rg5OQZqezNa;Bruno Coulais, Les Petits Chanteurs de Saint-Marc;Vois sur ton chemin;46;2004-03-17;day;0.0296;0.0
4EhCjmMgTJqjYpr1bNCdw9;Claude François;Sale bonhomme;7;2008-01-28;day;0.221;0.0
6yg4mgDobPBrW75p1jQOGK;Dalida;Bambino;24;2017-04-21;day;0.032;0.0
6g85K5DLOqqglUUDieLSrG;Francis Cabrel;La dame de Haute-Savoie;31;2007-04-04;day;0.0441;1.16e-06
5rppzz3J9hNjTUPUNaDOpx;Louane;Avenir;0;2015-03-02;day;0.0412;2.06e-06
79JcUDbIxWEBe9m6A5gNG1;Les Enfoirés, Manuela, Marco, Jane Constance, Lenni Kim;Encore un autre hiver;0;2017-12-01;day;0.0329;0.0
2vGHsRoTbv4XhZ1bRTQYAK;Johnny Hallyday;Noël interdit;0;1998-01-01;day;0.0293;0.0012
3NBQurJSX6Ne11L2rM9Vl1;Maxime Le Forestier;Né quelque part;0;2000-01-01;day;0.0658;3.17e-05
1vzkPKuGTbPYwquilonVbQ;Niagara;Je dois m'en aller;0;1986-01-01;day;0.0295;0.000944
2y6xBtPEtZsKfr5pIqG2qu;BB Brunes;Stéréo;0;2012-09-21;day;0.03;1.72e-05
2QaoecRFxfFLzzEMva4ScQ;Sylvie Vartan;Qu'est-ce qui fait pleurer les blondes ?;14;2015-11-27;day;0.0349;0.0
7MqqleNZ3vVscbQZRTppVx;Michel Legrand;"Concerto (From ""Les Demoiselles De Rochefort"")";7;2011-10-03;day;0.0331;0.854
3OqYJWnF2v4B88YHEPuOmD;Michel Polnareff;La poupée qui fait non;0;1966-01-01;day;0.0299;0.00538
6mW4mrJtGsUNWXtO0rzg2i;Enzo Enzo;Juste quelqu'un de bien;48;1994;year;0.0607;4.18e-05
7sP3jAbMr9xPub3qN6SLZj;Serge Lama;Superman;11;2007-01-01;day;0.0398;4.63e-05
1D6cda9SECd1AoFVCgehL9;Black M, Soprano;Frérot (feat. Soprano);41;2016-10-28;day;0.0366;0.000281
1QhmS32Uo9BZCznhbYBRyY;Patrick Juvet;Où sont les femmes;38;1995-01-01;day;0.0476;0.138
1PxoWJYNQ6jASB1NQydkBU;Céline Dion;Encore un soir;31;2016-08-26;day;0.0441;3.72e-06
0yZEbl0HVFJcsjCPUsH2Qa;Noir Désir;Le vent nous portera;0;2001-01-01;day;0.0584;0.0622
2snlzszu78Vhi5K6Q1G2dv;Laurent Voulzy;Le coeur grenadine;24;1997;year;0.0276;8.17e-05
0NETlGhQ7zCwW1tyUq8Hoc;France Gall;Les sucettes - Remastered;0;1965;year;0.0272;2.66e-05
4D32L2KxovFlZ8hazjnF8e;Joe Dassin;La fleur aux dents;33;1970-08-04;day;0.0679;9.34e-06
4mJHfUqR6zafCVeescbjuo;Gauvain Sers;Pourvu;0;2017-06-09;day;0.0622;0.0
6OictHg2ASaq5Ot9eY6gFK;Henri Salvador;Une chanson douce - Le Loup, la biche et le chevalier;27;2004-10-29;day;0.0384;2.25e-05
1nNOGEeC5iG6dIbaMjpsWf;Gérard Lenorman;Voici les clés;49;1976-02-23;day;0.0622;0.0
2HUgY84Xhw398ax53bLeec;Florent Pagny;Là où je t'emmènerai;0;2008-01-01;day;0.0232;2.6e-05
4hKWdHxEbNU0XF6JlQmPa0;France Gall;Évidemment;37;2005-02-01;day;0.0323;0.000481
30mHG3Unb1hDjn5SEIq6AT;France Gall;Comment lui dire;14;2005-02-01;day;0.0302;1.95e-05
39bBUtCTN1UsH7wYhg2Okm;Michel Polnareff;Tous les bateaux, tous les oiseaux;27;2003-01-01;day;0.0427;0.00148
1OWOsloFVHZd4810SbWl43;Eric Morena;Oh, Mon Bateau !;25;1996-03-03;day;0.0352;1.03e-05
7hcp2rRD9ykN1OtA75vSxA;Claude François;Je vais à Rio;18;2008-01-28;day;0.293;0.0
5oHLDVSTy3M5mXWNAgnzvF;Patricia Kaas;Il me dit que je suis belle (Version album);39;2011-09-10;day;0.0336;4.15e-06
7Fnb8VaHFLi6ayBMrOlOzn;Bigflo & Oli;Alors alors;0;2017-11-03;day;0.125;2.5e-06
7tdgwu9ctMrCt7czWW0Uoq;Fabienne Thibeault;Les Uns Contre Les Autres;21;1986;year;0.0267;0.0
5tRUaJEc3vwFxvfyE6yvuk;Stephanie;Ouragan;39;1986-03-27;day;0.0286;0.000855
1o213T02QJfLvyExfzXJst;Lorie;Toute seule;0;2000;year;0.0341;2.95e-05
4hQiRAipcIbjFmzd8zc8f6;Stephan Eicher;Pas D'Ami (Comme Toi) - Edit;0;2001-01-01;day;0.0336;5.78e-05
5yyJDeTTRVRjRFB3zj6LNb;Véronique Sanson;Vancouver;0;1976-02-27;day;0.0307;5.5e-06
46PIncJ42Zirjj01wSru2y;Julien Doré;Porto-Vecchio;50;2016-10-14;day;0.0418;0.0252
008H9Ze23F0M2d4UE50HpC;Eddy Mitchell;Sur la route de Memphis;0;2000-01-01;day;0.0283;0.00406
41GeHFz9Rga2ZigTfd7UPh;Nicole Croisille, Pierre Barouh;Un homme et une femme;34;1966;year;0.0364;0.000188
15STd1sKR2G27xatMKIHBU;Grégory Lemarchal;De Temps En Temps;0;2007-01-01;day;0.0321;2.1e-06
4zr0ivSuOhX7qwk0r3uk5E;Léo Ferré;Avec le temps;0;1998-01-01;day;0.037;0.00335
17LkUESp2fcGtkwxP5zDQQ;Alain Bashung;Osez Joséphine;0;2010-01-01;day;0.0487;0.141
