artist_id;name;popularity;genres
1Ek3VdZ8EPmcvgRIqnHlrF;Björn Skifs;63;['classic swedish pop', 'europop', 'swedish pop']
2FjkZT851ez950cyPjeYid;Bobby McFerrin;59;['a cappella']
0lwRI7lvmlRY5DiA5Xa6wQ;Lipps Inc.;63;['disco', 'minneapolis sound']
62GnBjssWSXBlKvQohT2Bk;The Chordettes;57;['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'lounge', 'rock-and-roll', 'vocal harmony group']
3CDKmzJu6uwEGnPLLZffpD;Frankie Valli;65;['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'soft rock']
7ceUfdWq2t5nbatS6ollHh;Paul Anka;65;['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']
5v8jlSmAQfrkTjAlpUfWtu;Perry Como;64;['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']
49e4v89VmlDcFCMyDv9wQ9;Dean Martin;73;['adult standards', 'easy listening', 'lounge', 'vocal jazz']
05YVYeV4HxYp5rrWalvuE1;Grover Washington, Jr.;69;['jazz funk', 'smooth jazz']
6GeL8hsxdzN5npz2lnSQrX;Michel Vedette;9;[]
7uzSMdiiJszDASJE9t8xph;David Hallyday;40;['chanson', 'french pop']
5j3swYwEody8T0sJWuDgqV;KOD;29;['old school rap francais']
3z7JrEEE9McrDXpYigPncZ;Faudel;46;['rai']
3mWNKpH81QK05ax6Uxbvjg;Billy Ze Kick et Les Gamins En Folie;36;['french reggae', 'french rock', 'rennes indie']
738wLrAtLtCtFOLvQBXOXp;Major Lazer;79;['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']
540vIaP2JwjQb9dm3aArA4;DJ Snake;84;['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']
0bdfiayQAKewqEvaU6rXCv;MØ;74;['art pop', 'dance pop', 'danish pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']
4eAOcbAXIF4BmbN6E1QIlw;Christina Milian;58;['dance pop', 'hip hop', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']
0NeC6ploeJUq8oDwYQjNPS;Bomfunk MC's;55;['bubblegum dance', 'eurodance', 'europop']
4FqPRilb0Ja0TKG3RS3y4s;Steve Angello;62;['edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']
2L5xi76mB2qwg00CMkuyEN;Cozi;42;[]
3TYHmBQQfqbtOX0sxldDCz;Les années 90;18;[]
19LXdVWBcvzlcgp9jHcZnW;Imane D.;27;[]
7keGfmQR4X5w0two1xKZ7d;Kungs;74;['new french touch', 'pop dance', 'tropical house']
726MxZBpkxnnoKl6aN7mmj;Cookin' On 3 Burners;64;['bboy', 'funk', 'instrumental funk', 'modern funk']
5MouCg6ta7zAxsfMEbc1uh;OMI;68;['dance pop']
4bL2B6hmLlMWnUEZnorEtG;Felix Jaehn;79;['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house']
64CuUOOirKmdAYLQSfaOyr;The Emotions;65;['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']
5145Pin3b6BZRQPCwcXV6D;Yannick;20;[]
79b2ipSR68Uf9EzA438KZt;Chawki;56;['moroccan pop']
5ug6liDbBp9axzINQPV71P;Madison's Band;29;['chanson paillarde']
4GFqys2YA5hdCl4P2pdX3h;La Compagnie Créole;46;['chanson', 'chanson paillarde', 'french pop']
3KcIZKgUHhqJr9dodvm4iN;Breakbot Feat. Irfane;0;[]
0iui2Be5CP8EWxvHYsVspL;Breakbot;61;['alternative dance', 'filter house', 'new french touch', 'nu disco']
3nqQeOUvDPTu4vtYtPfBjX;Irfane;57;[]
4sf3QZW8a3xZ14IGsOAzoy;Cassius;53;['alternative dance', 'big beat', 'disco house', 'electro house', 'electronica', 'filter house', 'new rave']
1xU878Z1QtBldR7ru9owdU;Phoenix;67;['alternative dance', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock independant francais']
5BvJzeQpmsdsFp4HGUYUEx;Vampire Weekend;71;['baroque pop', 'indie rock', 'modern rock']
1CbopBMbfM0ned5OAsTkv4;Superfunk;42;['disco house', 'filter house', 'vocal house']
4GcXer1D6UzmWfW1wTqS9r;Ron Carroll;44;[]
5rSXSAkZ67PYJSvpUpkOr7;Backstreet Boys;78;['boy band', 'dance pop']
0Suv0tRrNrUlRzAy8aXjma;Haddaway;65;['bubblegum dance', 'eurodance', 'europop', 'hip house']
4AXX8UN3xaPrxHSqrgE3Ta;Reel 2 Real;53;['eurodance', 'hip house']
2rC7eyIFrDIYnFsxsbSxF5;The Mad Stuntman;53;[]
6niTO70iITOLZSrBscslVN;Bandolero;30;[]
63MQldklfxkjYDoUE4Tppz;M83;73;['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']
2qSEpijpT3YSXgxcXac1ly;Chris Willis;61;[]
4KXZDoqdMxd9S8nw7T6THK;Moné;18;[]
5bv5RplEOwdCvhq0EILh9E;Lucenzo;70;['francoton', 'french pop', 'reggaeton']
33ScadVnbm2X8kkUqOkC6Z;Don Omar;84;['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']
6XwwFnewNgWp81MYMK8zLq;Edward Maya;64;['romanian house', 'romanian pop']
34dZRjYum6vVBGslgYaBtB;Vika Jigulina;61;['moldovan pop']
0VJIBKdqJygrupAxpSTk7q;Shaka Ponk;57;['french rock']
6d3BkI9bZouJ63vdkH3c4l;Les Forbans;36;['classic french pop']
28INUgyzTTRbvSphrJbgZ2;C2C;53;['nantes indie', 'turntablism']
7f5Zgnp2spUuuzKplmRkt7;Lost Frequencies;82;['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']
5gtYjyZlmPOc1lLHvYzCON;Janieck Devy;59;[]
6lB8vOoI4DRrrVxXwuV19c;Mike Perry;68;['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']
7eCmccnRwPmRnWPw61x6jM;SHY Martin;68;['alt z', 'electropop', 'pop', 'swedish electropop', 'tropical house']
3t5xRXzsuZmMDkQzgOX35S;Robin Schulz;82;['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']
5X1JzPIIonP3u9lA580pPT;Francesco Yates;64;['canadian pop']
2ePIzx9NjxplS724QMZtsf;Yuksek;55;['alternative dance', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'new rave', 'nu disco']
22Zqu1yyebVnbve8FxbJ2g;Rednex;60;['bubblegum dance', 'eurodance', 'europop', 'hip house', 'swedish country']
6ON3AWXHoEnDCN3sAloofa;Soca Boys;0;[]
6AsX53NZ0rVrVnlKLy1KvR;Arcadian;48;['francoton', 'french pop', 'variete francaise']
7H55rcKCfwqkyDFH9wpKM6;Christina Perri;75;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']
7nY8osWqC7tb1q71RIYmOa;Le Grand Orchestre du Splendid;32;['chanson paillarde', 'classic french pop', 'musique pour enfants']
1cHFz6lrt7KAsBV8j2Ny1g;The Blues Brothers;58;['blues', 'blues rock']
2JXn03fudjyRkQ1Ye9f5rk;Los Del Rio;59;['tropical']
1OB6hTSCYbxFscpIV4wAnu;Tom Jones;6;[]
5tYBNolgC0xwAennb0L6dt;Carrapicho;41;['musica popular amazonense']
7y4UMLXo4Gz5NQbXE7v2Kt;Slaï;46;['francoton', 'zouk', 'zouk riddim']
2L292BwdrL75YOMpxIgp1t;Generation DJ;32;[]
7D0l03r2wHRSHxXeEzSSA1;Anthony Gressier;4;['accordeon']
7rEiE8LS7stu00mL56KJGX;Christopher Frontier;4;[]
3MFp4cYuYtTZe3d3xkLLbr;Bill Haley & His Comets;58;['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']
2XnBwblw31dfGnspMIwgWz;Axwell /\ Ingrosso;71;['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']
06Nb7GXpNoCpqXDhhKvD07;Camping Orchestra;33;['chanson paillarde']
4LqXqd68BBoEk9RDYeS0ls;Big Ali;62;[]
2a1vGf4foZ2Uw3aZUuzB4I;Chris Prolls;43;[]
66ISBTsEvcWPtJiXYiiPkR;Dogg Soso;43;[]
4ii7OZHtY3E4ndPm1MFMSR;Pzk;49;['francoton']
1htcCdDzMkNefxrCA8ey9k;Yelle et Christelle;37;[]
3fAwuNm4NhOHtbEGVlGyMh;Sébastien Patoche;41;['chanson virale']
6PrLgASlYv7GtbvLj9uJMq;Marcel Duval Et Son Orchestre;18;['chanson paillarde']
3xMDlMjmxFAxea7mBSVoW6;Maurice Dadier Et Son Orchestre;17;['accordeon', 'chanson paillarde']
3Zk4rZqHG6Bl5WwrekbtNK;La Bande à Basile;30;['chanson paillarde', 'classic french pop']
6OVGvYWSrDH0RohH7BiWvJ;Licence IV;23;['classic french pop']
5YYbSUNzTPWjvBoKWxLfKc;Carlos;38;['musica mocambicana']
4NcNxqo5fOC2RGY2Jrx0On;Ricoune;32;['chanson paillarde']
4qiOUj75dSe2ZqfctaDbPQ;Phenomenal Club;24;[]
2D0egr3pxO8smq0OJDmi9D;La Band'annonce;22;['chant basque', 'pasodobles']
7fTvKuNfvGITtcvUrnHx15;Coco Rapido;27;['chanson paillarde']
6gmbW6uXWh2WOnYxkh8X8X;Moussier Tombola;42;['francoton']
11w8MwOrtn3dcPDeDkji8G;Jean-Jacques Lionel;20;['musique pour enfants']
1Vf8pNhIprjjtrLAiVPzfh;Max Boublil;38;['chanson paillarde', 'francoton', 'french pop']
4Mr2Akv7pOImSXs78BK56g;Boris;35;[]
1xrlEiFyB2fhqJATbGDULK;Soldat Louis;44;['chanson', 'chanson paillarde', 'french pop', 'french rock']
1KeIof0zqga5ojkmOKg88P;Plastic Bertrand;50;['classic belgian pop']
10StiSr68zICG7fRx9iXKu;Defer et s'n'orchess';28;['chanson paillarde']
7y3muBsQ7zeQFucyUg9EtN;Danse des pouces;27;[]
1c4ArJQGJCjEPHmS9O8VFq;Tonus;21;['chanson paillarde']
6QppA1SWIWR2jBhBTGp19j;Les Musclés;22;['chanson paillarde']
5It4CUgzGedHFGB3UUa7gs;Les Binuchards;26;[]
5ldWGnwwTZLkoPS2qFlROU;Marc Lartigau;28;['chant basque']
47mdlhsSVKihXFVgxtYd9G;Gorka Robles;28;[]
2Z5I8DA12b0gCHfjJGc05Y;Les tubes du mondial de foot;16;[]
4mgrySAI5ikOiFC33XdoXr;Alphonse Brown;0;[]
5gNYKVooIJ94WPmhZXbKMz;Colonel Reyel;51;['francoton', 'french pop', 'pop urbaine']
3PuJR73wWwQfEG5sOyXh9V;William Baldé;37;[]
64jrhFC46CDNSNZC2eZ7E7;SAP;34;[]
1PHiiaU26PEB8BLzmDd5SR;Les Inconnus;39;['french rock']
4ylBlZnpP9AeQYL3NCjyep;Harmonie de Pomarez;30;['chant basque', 'pasodobles']
1X1xPJjVDrrjTUmEspVJXx;Carlos;28;[]
45pcYq6ESTtmuINg0W4l9y;Kris Law;18;['chanson paillarde']
34U4qiTp2LxH9Gc6Nxj1S9;Vitoo;32;[]
7rOeHSbRWpZz3wUYLCYnQ9;DJ Teuf;18;[]
19PiQlHhv7p67DdnYnnijF;Bézu;26;['chanson paillarde', 'classic french pop']
3JhNCzhSMTxs9WLGJJxWOY;Macklemore;78;['pop rap', 'seattle hip hop']
4myTppRgh0rojLxx8RycOp;Ryan Lewis;71;[]
4e0nWw2r4BoQSKPQ2zpU13;Ray Dalton;65;[]
1buzCmyYZE4kcdLRudsb8V;Mikky Ekko;68;['nashville indie']
5P2rwRBgIN450RaJxdjYdA;Kardinal Offishall;66;['canadian old school hip hop', 'pop rap', 'toronto rap']
2tcoLkA9Hexz70Kuc1NTUl;Gradur;65;['francoton', 'french hip hop', 'pop urbaine', 'rap francais']
4WnAHZz1pgl8hus8hidIRV;MHD;70;['francoton', 'french hip hop', 'pop urbaine']
1r4hJ1h58CWwUQe3MxPuau;Maluma;90;['latin', 'reggaeton', 'reggaeton colombiano']
7pGyQZx9thVa8GxMBeXscB;K'NAAN;61;['pop rap', 'reggae fusion']
69GGBxA162lTqCwzJG5jLp;The Chainsmokers;84;['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']
26VFTg2z8YR0cCuwLzESi2;Halsey;88;['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']
7MiDcPa6UiV3In7lIM71IN;Gusttavo Lima;85;['sertanejo', 'sertanejo universitario']
07QEuhtrNmmZ0zEcqE9SF6;Owl City;73;['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']
2gsggkzM5R49q6jpPvazou;Jessie J;76;['dance pop', 'pop', 'pop rap', 'post-teen pop']
5yG7ZAZafVaAlMTeBybKAL;Iggy Azalea;76;['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']
25uiPmTg16RbhZWAqwLBy5;Charli XCX;82;['art pop', 'candy pop', 'dance pop', 'electropop', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']
5CCwRZC6euC8Odo6y9X8jr;Rita Ora;79;['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']
37GUqxafAvAKGMZbXCUnmr;Mohombi;63;[]
1ruutHJcECI7cos2n5TqpO;Nayer;68;['deep dance pop']
420YC216vQuRC7wa6dZjYL;Jena Lee;43;['francoton', 'french pop']
2FJCmpH5MfUCIquZWSTDPh;Makassy;41;['francoton']
0gt9nFdIsu03ipyhLajGvK;Collectif Métissé;48;['francoton', 'french pop']
1qUjOF5fzrpoNycD36b2jZ;Nate Ruess;69;['modern rock']
3uZFBSsMiooimnprFL9jD1;Snow;67;['canadian old school hip hop', 'reggae fusion']
1Yfe3ONJlioHys7jwHdfVm;Lomepal;70;['french hip hop', 'rap conscient']
4dM6NDYSfLcspt8GLoT5aE;Hippie Sabotage;74;['edm', 'electronic trap']
5ndkK3dpZLKtBklKjxNQwT;B.o.B;76;['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']
6Rx1JKzBrSzoKQtmbVmBnM;Hayley Williams;69;['art pop', 'indie pop']
2QYEvpsWUOjqaYuxDPTCmV;Diddy - Dirty Money;58;['hip pop', 'pop rap', 'urban contemporary']
4utLUGcTvOJFr6aqIJtYWV;Skylar Grey;77;['piano rock']
37DdwREpvvQHmGLFEZ4h0Q;Basshunter;63;['dance pop', 'eurodance', 'europop']
0zVBfaGL0d4vtZZuZWv9lt;DJ Mental Theos Bazzheadz;49;[]
0N0d3kjwdY2h7UVuTdJGfp;Cascada;69;['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop rap']
57dN52uHvrHOxijzpIgu3E;Ratatat;71;['alternative dance', 'indietronica', 'new rave']
0o2RZsw6cgJAO7e4N3x7dJ;Danzel;55;[]
1W3FSF1BLpY3hlVIgvenLz;The-Dream;68;['dance pop', 'hip hop', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']
5he5w2lnU9x7JFhnwcekXX;Skrillex;84;['brostep', 'complextro', 'edm', 'electro']
3oAazIwC0nAYkOKVQPUC38;Sirah;59;[]
62zLrboqOTPyozwi721CVy;Lorenzo;63;['francoton', 'french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']
66AE89GQTx88zLYhXn1wFK;Sam Martin;63;[]
6PXS4YHDkKvl1wkIl4V8DL;Fetty Wap;76;['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']
60d24wfXkVzDSfLS6hyCjZ;Martin Garrix;82;['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']
4f9iBmdUOhQWeP7dcAn1pf;Rag'n'Bone Man;74;['neo soul']
1l8Fu6IkuTP0U5QetQJ5Xt;Fifth Harmony;73;['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']
6KZDXtSj0SzGOV705nNeh3;Kid Ink;74;['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
63wjoROpeh5f11Qm93UiJ1;Keri Hilson;70;['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'urban contemporary']
4TLCPR1sMYoNU1jA7O4uww;D.O.E.;65;[]
6MF9fzBmfXghAz953czmBC;Taio Cruz;74;['dance pop', 'pop', 'pop rap']
6yTYR09WCvsgdnurDW4WQo;DJ Antoine;68;['dance pop', 'pop dance', 'pop rap']
3oLccEy7y6zTe1gCFHxuWr;Timati;64;['russian gangster rap', 'russian hip hop', 'russian pop']
2NoFr6doacvN58q9p9EFky;Kalenna;55;[]
3yBEHAINorE3uSvsCmyCwQ;Mad Mark;59;[]
4V9vRZSqYVOgad1sDuDPHb;Mastu;50;[]
4yBK75WVCQXej1p04GWqxH;Jeezy;74;['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']
7mnAzEmgquhrVtGob81SmO;Big Shaq;52;['london rap']
4BIQA9vRkqXEnA2twmq7mU;Mario Winans;62;['r&b', 'urban contemporary']
6XPs6CAjfdxIFrVVUFRrAS;Pascal Obispo;48;['chanson', 'french pop']
6WBf0WXqyBkCCYAEPUeDxn;Kenza Farah;49;['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap marseille']
5wjMkT3E9iEhnlRrYigdUx;Tubes radios;23;[]
0bOlhT8OcoC1lCpN69NcFP;Kat Deluna;55;['dance pop', 'post-teen pop']
6NOvBZrkd83MSD51xkq4on;Elephant Man;56;['dancehall', 'reggae fusion', 'soca']
3nRUvKHrGi4lrRF01yTzod;Don Choa;47;['french hip hop', 'old school rap francais']
3WUpl1h7tTiPptljvav2ip;Mixed By A.Villella;0;[]
2XNoEm5xVQP4qeSymQZFO2;Jakarta;33;[]
7o95ZoZt5ZYn31e9z1Hc0a;Natasha Bedingfield;69;['dance pop', 'europop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']
1BmW7gk5sNUff7U3JEWqxa;Marie-Mai;45;['auteur-compositeur-interprete quebecois', 'pop quebecois']
47BNWfpngeFHYvBlPPyraM;Kate Ryan;57;['belgian pop', 'bubblegum dance', 'eurodance', 'europop']
6prmLEyn4LfHlD9NnXWlf7;Adam Lambert;66;['dance pop', 'electropop', 'idol', 'post-teen pop']
0LhHRmSd1EYM5QdNeNnCoQ;Darude;62;['eurodance', 'europop', 'finnish edm', 'trance']
1h6Cn3P4NGzXbaXidqURXs;Swedish House Mafia;81;['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']
41PsMGvbGsJRtAXk6Kbh5n;John Ryan;60;[]
7xTcuBOIAAIGDOSvwYFPzk;Daniel Powter;63;['canadian pop', 'neo mellow']
5sm0jQ1mq0dusiLtDJ2b4R;Eric Prydz;67;['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'vocal house']
6nDLku5uL3ou60kvCGZorh;Bloodhound Gang;67;['alternative metal', 'comic', 'funk metal', 'funk rock', 'nu metal', 'punk', 'rap rock']
4IJczjB0fJ04gs4uvP0Fli;Gym Class Heroes;74;['dance pop', 'pop rap']
01sQUSbS6xBP6VMph8GJuV;Basshunter feat. DJ Mental Theos Bazzheadz;48;[]
3DVs1DqfMYft7Nl1tcX7rP;Archimède;28;['french rock']
4FHn7iPrkpqsUTwRSxfX4l;Pakito;48;['eurodance']
31f7rNn3b4LlFWZ3r3Aum3;Louisy Joseph;32;['french pop']
2CLtDhw1uJe59E3P56JN6T;Psy 4 De La Rime;48;['francoton', 'french hip hop', 'rap conscient', 'rap marseille']
2Bc52Zzq4Hx7Dqm0Qw8bJL;Daddy DJ;42;['bubblegum dance', 'eurodance', 'europop']
0U2M5hyVn2T78XKlRHJFcn;Laurent Wolf;48;['pop house']
6eGMRUmxaUNuoWj5MWpNOX;Eric Carter;42;[]
1vkJFCwstOoJO7yQ4lTtLK;Paris Hilton;54;['dance pop', 'post-teen pop']
1mYsTxnqsietFxj1OgoGbG;A.R. Rahman;78;['desi pop', 'filmi', 'modern bollywood']
40xbWSB4JPdOkRyuTDy1oP;Nicole Scherzinger;66;['dance pop', 'electropop', 'post-teen pop', 'urban contemporary']
0LsTFjEB1IIrh7IlTxs1GY;Phantom Planet;53;[]
7kg2IelllVmw7WcnSFtlXR;Jessy Matador;45;['francoton']
7ugN9bU7x54gVI2295brJF;Loona;54;[]
5PTDGbHPxxXf81RrubpIOO;Cutee B.;58;[]
0TsTesOYlZmHOLnFPLPKLZ;DollarMan;58;[]
0f5cjky3a6ee9e0WicpzhW;Makedah;58;[]
1OAjDaKgg00KCUYqDe68un;Gigi D'Agostino;73;['eurodance', 'europop', 'italo dance']
23dpvOnAe3t2vQFoHaso8R;A Cool Beat DJ;30;[]
1PpMfsOyfZ3nmcSoiIohpC;DJ Assad;51;['francoton', 'sega mauricien']
4UB5m97w69Z21Nn1ljB1zM;Alain Ramanisum & Willy William;35;[]
4HsY30swKDa55QchmildLM;Les tubes du nouvel an;32;[]
4eYnorQRhVHT2KBl2UyHHd;Vegedream;70;['francoton', 'pop urbaine']
4Rstv7qHepQdvEweZH2Egp;The Flashers Brothers;38;[]
0DR4z5jMA1eqx0CmHBUpkr;DJ Ötzi;63;['bubblegum dance', 'classic schlager', 'oktoberfest', 'partyschlager', 'schlager']
2BJTwV4IpFe2gWL46KKlji;Basto;47;['belgian edm', 'edm', 'electro house', 'pop dance', 'progressive electro house']
0SfsnGyD8FpIN4U4WCkBZ5;Armin van Buuren;78;['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']
7x3eTVPlBiPjXHn3qotY86;KeBlack;64;['francoton', 'french hip hop', 'french pop', 'pop urbaine']
5wTdspmxzb8V4ZjvDodpBo;A Touch Of Class;66;['bubblegum dance', 'europop']
0PEfbjTw85CAN5G0lz9n3p;Pete Konemann;55;[]
6xrmcNsyd2topX3r1suglc;Dr. Beriz;45;['pop urbaine']
3lqeClhzRX73mSLkwpWGT9;Strollad;28;[]
1i8SpTcr7yvPOmcqrbnVXY;Ozuna;91;['latin', 'puerto rican pop', 'reggaeton', 'trap latino']
7yXedgaMunXEcCY7lRWfAj;Chris Anderson;36;[]
6dkULvwa1JmZvCWMku6Cs1;DJ Robbie;36;[]
53zPVFS5lrh8IAwsr7JdL1;Salut C'est Cool;48;['french synthpop']
149zpTfZEC2j1178stjV3v;Franck Keller;35;[]
7JYDJwhVrODTM3RCK6UaDm;ygal amar;28;[]
0BmSolP9ZtDpWUj5IFjEpI;Code Lyoko;28;[]
6QFGYncCDUwpCxm64DQNha;Jacques Cardona;31;['dessin anime']
77AiFEVeAVj2ORpC85QVJs;Steve Aoki;79;['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']
2o5jDhtHVPhrJdv3cEQ99Z;Tiësto;86;['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']
0Cd6nHYwecCNM1sVEXKlYr;Krewella;64;['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'pop dance']
4AVFqumd2ogHFlRbKIjp1t;Alesso;79;['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']
2auikkNYqigWStoHWK1Grq;John Martin;71;['pop edm']
2aYJ5LAta2ScCdfLhKgZOY;Cobra Starship;63;['dance pop', 'electropop', 'neon pop punk', 'pop punk', 'post-teen pop']
3tB8VKd0rtEnc9x8l78ymo;Sabi;58;[]
2vJfU7tjaOVFyh7oZF8L0J;The Beatshakers;41;['fake']
698hF4vcwHwPy8ltmXermq;Far East Movement;70;['asian american hip hop', 'dance pop', 'edm', 'pop rap']
4jbcqKzc4Wuy6MivHhzPrP;Cover Drive;49;['barbadian pop']
1VBflYyxBhnDc9uVib98rw;Icona Pop;71;['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']
6hyMWrxGBsOx6sWcVj1DqP;Sebastian Ingrosso;66;['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']
0q8J3Yj810t5cpAYEJ7gxt;Duck Sauce;59;['disco house', 'edm', 'electro house', 'filter house', 'vocal house']
1pbHrVayIcVpHI9z97u4bK;Bingo Players;64;['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']
4VZY0nxYMSNotbS7WjNVQy;Nyla;61;[]
374sWpAJsbZckf98df2jJJ;Fuse ODG;65;['afro dancehall', 'azonto', 'dance pop']
3gk0OYeLFWYupGFRHqLSR7;Showtek;67;['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']
7HqEmV7FeCi16bQyHMpIrF;VASSY;63;['australian dance']
46wEUZyujVrFSrdCnTKQmV;Marwa Loud;67;['francoton', 'pop urbaine']
2W6kbe0nm96COrHzNmfLLd;MC Fioti;61;['funk carioca', 'funk paulista']
1lB3I3SI30v2ZOpR4XQqzJ;Gambi;62;['francoton', 'french hip hop', 'pop urbaine', 'rap francais']
5KKpBU5eC2tJDzf0wmlRp2;RAYE;78;['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk dance', 'uk pop']
6DIS6PRrLS3wbnZsf7vYic;WALK THE MOON;73;['dance pop', 'dance rock', 'indie poptimism', 'modern rock', 'pop rock', 'rock']
6d47Z08T4snK50HgTEHo5Z;Sage The Gemini;69;['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap']
27fy6rHPC58Eo2VUu0iJSG;Lookas;62;['bass trap', 'electro house', 'electronic trap', 'future bass', 'traprun']
3MyFDtqB80WZvbtCZRsekM;Bakermat;67;['deep euro house', 'minimal tech house', 'new french touch', 'pop dance', 'tropical house']
64yON9pK0j392YkionGKAF;Jack Holiday;53;[]
24Sxfn1uAoJmuR9N72drt9;Mike Candys;66;['dance pop', 'edm', 'electro house', 'pop dance', 'pop house']
5STWqgM2UA9s0YmWYNn3yF;Vaudeville Smash;34;['indie electropop', 'vaudeville']
2o2o9y1Nd4fyftVPSgoGWZ;Les Murray;33;[]
49CE2ffZ6Z3zeYSDauSKck;Tungevaag;73;['big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'pop edm', 'tropical house']
0Xy42slaJyTJV1vfi9Hbey;Kezah;38;['chanson virale']
4KbmIh6ZR008MKManlHO6n;Freddy Gladieux;40;[]
0xECfhlRzRRIIe2Co5HX6n;Squeezie;55;['chanson virale']
4wngxtsP87ozrQh05D90dO;Trois Cafés Gourmands;56;['francoton', 'french pop']
1vo8zHmO1KzkuU9Xxh6J7W;MOTi;70;['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']
73jBynjsVtofjRpdpRAJGk;Dimitri Vegas & Like Mike;76;['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']
29zsVzEH33dD5QqxeL8dvy;Vini Vici;66;['progressive uplifting trance']
2HkAI0YrEcgoR8QdaURqhO;Dimitri Vegas;69;['belgian edm']
4Q6nIcaBED8qUel8bBx6Cr;Jax Jones;80;['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']
2d6W4cnC5XsVOaxtgaj9hA;Eva Simons;58;['dutch pop', 'electropop']
